station_id,name,lon,lat,elev_m,tzname,state
EET,Alabaster,-86.78178233,33.17837717,172.0,America/Chicago,AL
BFZ,Albertville,-86.2481262,34.23160226,317.0,America/Chicago,AL
ALX,Alexander City,-85.96126484,32.9142739,193.0,America/Chicago,AL
79J,Andalusia,-86.3901737,31.3061398,98.0,America/Chicago,AL
ANB,Anniston,-85.84788542,33.59043824,182.0,America/Chicago,AL
AUO,AUBURN-OPELIKA APT,-85.434,32.61511,236.0,America/Chicago,AL
AUB,AUBURN UNIV. (AM,-85.5,32.6,198.0,America/Chicago,AL
1R8,Bay Minette,-87.8193,30.8703,72.02543,America/Chicago,AL
EKY,Bessemer,-86.9263,33.3126,213.72552,America/Chicago,AL
BHM,BIRMINGHAM MUNI,-86.74488,33.56546,192.0,America/Chicago,AL
OZR,CAIRNS AAF/OZARK,-85.71335,31.27577,91.0,America/Chicago,AL
9A4,Courtland,-87.3488333,34.6593889,179.0,America/Chicago,AL
CMD,Cullman,-86.858,34.2687,289.02383,America/Chicago,AL
3A1,CULLMAN/FOLSOM_FIELD_ARPT,-86.86,34.27,294.0,America/Chicago,AL
DCU,DECATUR/PRYOR FIELD,-86.94528,34.6525,177.0,America/Chicago,AL
DYA,Demopolis,-87.9541,32.4638,32.245163,America/Chicago,AL
DHN,DOTHAN MUNICIPAL,-85.45,31.32,122.0,America/Chicago,AL
EDN,Enterprise,-85.9048,31.2982,104.84666,America/Chicago,AL
EUF,Eufaula,-85.1289,31.9513,87.0,America/Chicago,AL
GZH,EVERGREEN,-87.04408,31.41581,79.0,America/Chicago,AL
CQF,Fairhope,-87.8770278,30.4605,27.0,America/Chicago,AL
4R4,Fairhope,-87.87702,30.4605,27.7,America/Chicago,AL
0J4,Florala,-86.31193283,31.04474047,91.0,America/Chicago,AL
NBJ,Foley,-87.6353,30.3891,15.187012,America/Chicago,AL
4A9,FORT_PAYNE,-85.72139,34.47369,267.0,America/Chicago,AL
HEY,Fort Rucker,-85.6543333,31.346,97.0,America/Chicago,AL
GAD,GADSDEN MUNI (AWOS),-86.08908,33.97265,173.0,America/Chicago,AL
PRN,Greenville,-86.61075,31.8456944,137.5,America/Chicago,AL
JKA,Gulf Shores,-87.6717781,30.29046,4.9,America/Chicago,AL
8A1,Guntersville,-86.2682,34.3996,186.0,America/Chicago,AL
1M4,Haleyville,-87.6004414,34.2803481,284.0,America/Chicago,AL
HDL,Headland,-85.3125278,31.3641389,108.0,America/Chicago,AL
HSV,HUNTSVILLE/MADISON,-86.78611,34.64389,196.0,America/Chicago,AL
MDQ,HUNTSVILLE/MADISON COUNTY EXEC,-86.56,34.86,230.0,America/Chicago,AL
LOR,LOWE AHP/FT. RUCKER,-85.75111,31.35583,74.0,America/Chicago,AL
JFX,Manchester,-87.3142,33.902,147.0,America/Chicago,AL
A08,Marion,-87.3848,32.5105,62.9503,America/Chicago,AL
MXF,MAXWELL AFB/MONTGOM,-86.36578,32.38294,51.0,America/Chicago,AL
MOB,MOBILE/BATES FIELD,-88.24556,30.68833,67.0,America/Chicago,AL
BFM,MOBILE DOWNTOWN,-88.06808,30.62678,8.0,America/Chicago,AL
MGM,MONTGOMERY/DANNELLY,-86.39397,32.30064,62.0,America/Chicago,AL
MSL,MUSCLE SHOALS RGNL,-87.59962,34.74385,168.0,America/Chicago,AL
PLR,Pell City,-86.2491,33.5588,144.6858,America/Chicago,AL
RAM,PHI OIL PLAT,-88.08333,29.05,10.0,America/Chicago,AL
1A9,Prattville,-86.5127,32.4387,63.56335,America/Chicago,AL
HUA,REDSTONE ARSENAL,-86.68478,34.67865,209.0,America/Chicago,AL
4A6,Scottsburo,-86.0059,34.6887,198.0,America/Chicago,AL
SEM,Selma,-86.9878,32.3439,44.254955,America/Chicago,AL
SXS,Shell AHP,-85.85493608,31.3611609,122.25867,America/Chicago,AL
SCD,Sylacauga,-86.3055,33.1718,170.50438,America/Chicago,AL
ASN,Talladega,-86.0512,33.5695,155.31592,America/Chicago,AL
TOI,TROY MUNICIPAL,-86.01214,31.86042,121.0,America/Chicago,AL
TCL,TUSCALOOSA MUNI,-87.6161,33.2119,52.0,America/Chicago,AL
ADF,Arkadelphia,-93.0660833,34.0998056,57.59382,America/Chicago,AR
BVX,BATESVILLE (AWOS),-91.64722,35.72611,141.0,America/Chicago,AR
SUZ,Benton,-92.4794,34.5904,115.0,America/Chicago,AR
VBT,BENTONVILLE (AWOS),-94.21935,36.34572,395.0,America/Chicago,AR
HKA,Blytheville,-89.83318737,35.93781099,77.0,America/Chicago,AR
CDH,Camden,-92.7633953,33.6227992,39.6,America/Chicago,AR
4M3,Carlisle,-91.7121111,34.8082222,73.0,America/Chicago,AR
CCA,Clinton,-92.4516167,35.5977694,156.7,America/Chicago,AR
DRP,Colt - Delta Regional,-90.8265014,35.1200522,70.0,America/Chicago,AR
CXW,Conway,-92.5551,35.0199,81.75472,America/Chicago,AR
4M9,Corning,-90.6479264,36.4042314,89.3,America/Chicago,AR
BYH,EAKER AFB,-89.94394,35.96433,78.0,America/Chicago,AR
ELD,EL DORADO/GOODWIN,-92.81328,33.22097,77.0,America/Chicago,AR
FYV,FAYETTEVILLE/DRAKE,-94.17006,36.00509,381.0,America/Chicago,AR
FLP,FLIPPIN (AWOS),-92.59025,36.29089,350.0,America/Chicago,AR
FSM,FORT SMITH MUNI,-94.36744,35.33658,141.0,America/Chicago,AR
HRO,HARRISON/BOONE CO.,-93.15473,36.26152,416.0,America/Chicago,AR
HOT,HOT SPRINGS,-93.09622,34.47803,165.0,America/Chicago,AR
DEQ,J LYNN HELMS/DE QUEEN,-94.39936,34.047,108.0,America/Chicago,AR
JBR,Jonesboro,-90.6442296,35.8356729,79.0,America/Chicago,AR
LIT,LITTLE ROCK/ADAMS,-92.23573,34.7273,79.0,America/Chicago,AR
LRF,LITTLE ROCK AFB,-92.14654,34.91677,95.0,America/Chicago,AR
AGO,Magnolia,-93.217,33.228,95.0,America/Chicago,AR
42A,Melbourne,-91.8287,36.0713,226.0,America/Chicago,AR
MEZ,MENA INTERMOUNTAIN MUNI,-94.20264,34.54539,329.0,America/Chicago,AR
LLQ,MONTICELLO,-91.75,33.64,82.0,America/Chicago,AR
BPK,MOUNTAIN HOME/BAXTER COUNTY,-92.47,36.37,283.0,America/Chicago,AR
MWT,MOUNT IDA,-93.57806,34.54667,241.0,America/Chicago,AR
M19,Newport,-91.1763756,35.6377178,72.8,America/Chicago,AR
ORK,North Little Rock,-92.2541,34.8331,162.32234,America/Chicago,AR
LZK,NORTH LITTLE ROCK,-92.25944,34.835,165.0,America/Chicago,AR
XNA,NORTHWEST ARKANSAS REGIONAL APT,-94.307,36.282,392.0,America/Chicago,AR
PBF,PINE BLUFF/GRIDER,-91.93472,34.175,63.0,America/Chicago,AR
ROG,ROGERS (AWOS),-94.10697,36.37242,415.0,America/Chicago,AR
RUE,RUSSELLVILLE MUNICIPAL AIRPORT,-93.09472,35.25778,123.0,America/Chicago,AR
SRC,SEARCY MUNI AIRPORT (M07),-91.74,35.21,80.0,America/Chicago,AR
SLG,SILOAM SPRING(AWOS),-94.49,36.19186,300.0,America/Chicago,AR
ASG,SPRINGDALE MUNI,-94.11926,36.17641,412.0,America/Chicago,AR
SGT,STUTTGART (AWOS),-91.575,34.59948,68.0,America/Chicago,AR
TXK,TEXARKANA RGNL/WEBB,-93.99103,33.45372,119.0,America/Chicago,AR
ARG,WALNUT RIDGE (AWOS),-90.92511,36.12467,83.0,America/Chicago,AR
AWM,WEST MEMPHIS MUNI,-90.23445,35.13506,65.0,America/Chicago,AR
BXK,Buckeye,-112.6861808,33.4204167,311.2,America/Phoenix,AZ
IFP,BULL HEAD CITY,-114.55953,35.15739,167.0,America/Phoenix,AZ
CGZ,CASA GRANDA (AWOS),-111.76683,32.95489,446.0,America/Phoenix,AZ
CHD,CHANDLER MUNICIPAL AIRPORT,-111.81,33.27,379.0,America/Phoenix,AZ
AZC,Colorado City,-113.0139,36.9599,1480.5558,America/Phoenix,AZ
P08,Coolidge,-111.42647,32.936023,473.33243,America/Phoenix,AZ
P52,Cottonwood,-112.0351,34.7301,1079.0,America/Phoenix,AZ
DMA,DAVIS-MONTHAN AFB,-110.883,32.166,824.0,America/Phoenix,AZ
DVT,DEER VALLEY/PHOENIX,-112.08256,33.68831,450.0,America/Phoenix,AZ
DUG,DOUGLAS BISBEE INTL,-109.60367,31.46903,1265.0,America/Phoenix,AZ
FLG,Flagstaff - Pulliam,-111.67222,35.14028,2137.0,America/Phoenix,AZ
FHU,FORT HUACHUCA/LIBBY,-110.34417,31.58833,1438.0,America/Phoenix,AZ
GBN,GILA BEND (AAF),-112.72,32.8875,262.0,America/Phoenix,AZ
GXF,Gila Bend Af Aux,-112.7199,32.8875,259.44272,America/Phoenix,AZ
GEU,GLENDALE,-112.29514,33.52692,325.0,America/Phoenix,AZ
GYR,GOODYEAR MUNICIPAL,-112.37358,33.42235,295.0,America/Phoenix,AZ
GCN,GRAND CANYON PARK,-112.15472,35.94611,2014.0,America/Phoenix,AZ
40G,GRAND CANYON/VALLE,-112.15,35.65,1830.0,America/Phoenix,AZ
IGM,Kingman,-113.933,35.2577,1033.0,America/Phoenix,AZ
LGF,Laguna AAF,-114.3967,32.86,108.02568,America/Phoenix,AZ
HII,Lake Havasu City,-114.3583,34.5711,226.63142,America/Los_Angeles,AZ
LUF,LUKE AFB/PHOENIX,-112.383,33.535,332.0,America/Phoenix,AZ
A39,Maricopa - Ak-chin,-111.9185,32.9908,391.13742,America/Phoenix,AZ
FFZ,MESA/FALCON FIELD,-111.72833,33.46083,424.0,America/Phoenix,AZ
OLS,NOGALES INTL AIRPORT,-110.84583,31.42083,1206.0,America/Phoenix,AZ
PGA,Page,-111.44836,36.92608,1304.0,America/Denver,AZ
PAN,Payson,-111.3392558,34.2568364,1571.9,America/Phoenix,AZ
PHX,PHOENIX/SKY HARBOR,-112.01158,33.43428,337.0,America/Phoenix,AZ
MZJ,Pinal Airpark,-111.3279,32.51,570.9533,America/Phoenix,AZ
ALK,Pioneer Airfield,-110.4281,31.6072,1453.0,America/Phoenix,AZ
PRC,PRESCOTT/LOVE FLD,-112.42,34.65,1537.0,America/Phoenix,AZ
SAD,SAFFORD MUNICIPAL,-109.63528,32.85472,968.0,America/Phoenix,AZ
E77,San Manuel,-110.6467,32.6341,999.0,America/Phoenix,AZ
SDL,SCOTTSDALE MUNI,-111.91053,33.62289,460.0,America/Phoenix,AZ
SEZ,Sedona,-111.7884444,34.8485833,1472.0,America/Phoenix,AZ
SOW,SHOW LOW MUNICIPAL,-110.00567,34.26547,1954.0,America/Phoenix,AZ
JTC,Springerville,-109.3109,34.1294,2148.3633,America/Phoenix,AZ
SJN,ST. JOHNS AIR PARK,-109.38,34.52,1747.0,America/Phoenix,AZ
TYL,Taylor,-110.1118,34.4577,1746.0222,America/Phoenix,AZ
TUS,TUCSON INTL AIRPORT,-110.93798,32.12027,779.0,America/Phoenix,AZ
AVQ,Tucson - Marana,-111.2184,32.4096,615.81744,America/Phoenix,AZ
RYN,TUCSON/RYAN FLD,-111.17458,32.14222,737.0,America/Phoenix,AZ
NOZ,Wellton,-114.46729,32.5095,94.97484,America/Phoenix,AZ
P33,Wilcox,-109.8946389,32.245416,1276.0,America/Phoenix,AZ
CMR,Williams,-112.1946944,35.3054167,2036.0,America/Phoenix,AZ
IWA,WILLIAMS AFB/CHANDL,-111.65547,33.30783,422.0,America/Phoenix,AZ
RQE,WINDOW ROCK (WAS P34),-109.06139,35.6575,2054.0,America/Denver,AZ
INW,WINSLOW (AUT),-110.72253,35.02192,1488.0,America/Phoenix,AZ
YUM,YUMA INTL AIRPORT,-114.60598,32.65658,63.0,America/Phoenix,AZ
NYL,YUMA MCAS,-114.60597,32.65658,65.0,America/Phoenix,AZ
AAT,ALTURAS (WAS O00),-120.56444,41.49139,1333.0,America/Los_Angeles,CA
ACV,ARCATA/EUREKA ARPT,-124.10861,40.97811,66.0,America/Los_Angeles,CA
AUN,AURBURN MUNICIPAL AIRPORT,-121.08172,38.95481,467.0,America/Los_Angeles,CA
AVX,AVALON/CATALINA,-118.41583,33.405,488.0,America/Los_Angeles,CA
BFL,BAKERSFIELD/MEADOWS,-119.0542,35.4344,150.0,America/Los_Angeles,CA
DAG,BARSTOW-DAGGETT,-116.78583,34.85361,587.0,America/Los_Angeles,CA
BAB,BEALE AFB/MARYSVILE,-121.43657,39.13609,34.0,America/Los_Angeles,CA
BUO,BEAUMONT,-116.96667,33.93333,692.0,America/Los_Angeles,CA
BYS,BICYCLE LAKE,-116.63003,35.28053,716.0,America/Los_Angeles,CA
L35,Big Bear City,-116.8560278,34.2637778,2058.0,America/Los_Angeles,CA
BIH,BISHOP AIRPORT,-118.36361,37.37311,1263.0,America/Los_Angeles,CA
BLU,Blue Canyon - Nyack,-120.70975,39.27497,1611.0,America/Los_Angeles,CA
BLH,BLYTHE AIRPORT,-114.71689,33.61917,121.0,America/Los_Angeles,CA
L08,Borrego Springs,-116.321,33.259,160.0246,America/Los_Angeles,CA
BUR,BURBANK/GLENDALE,-118.35867,34.20067,236.0,America/Los_Angeles,CA
C83,Byron,-121.6244,37.8276,15.745778,America/Los_Angeles,CA
CCB,Cable,-117.6874,34.1116,433.58063,America/Los_Angeles,CA
CMA,CAMARILLO (AWOS),-119.09436,34.21375,23.0,America/Los_Angeles,CA
O61,Cameron Park,-120.987,38.684,382.0,America/Los_Angeles,CA
CZZ,CAMPO (AWRS),-116.46833,32.62611,802.0,America/Los_Angeles,CA
NXF,Camp Pendleton,-117.4564783,33.2856439,27.0,America/Los_Angeles,CA
NFG,CAMP PENDLETON MCAS,-117.35515,33.30111,24.0,America/Los_Angeles,CA
CRQ,CARLSBAD/PALOMAR,-117.28,33.13,100.0,America/Los_Angeles,CA
O05,Chester,-121.24267553,40.28648847,1382.0,America/Los_Angeles,CA
CIC,CHICO MUNICIPAL,-121.85842,39.79539,73.0,America/Los_Angeles,CA
NID,CHINA LAKE (NAF),-117.692,35.6855,696.0,America/Los_Angeles,CA
CNO,CHINO AIRPORT,-117.63611,33.97528,198.0,America/Los_Angeles,CA
O22,Columbia,-120.4146,38.0304,646.0,America/Los_Angeles,CA
CCR,Concord/Buchanan,-122.05263065,37.99160631,4.874773,America/Los_Angeles,CA
AJO,Corona,-117.6024398,33.8976541,162.5,America/Los_Angeles,CA
CEC,Crescent City,-124.238,41.7837,19.57429,America/Los_Angeles,CA
DLO,Delano,-119.2365,35.7456,95.71135,America/Los_Angeles,CA
EDW,EDWARDS AFB,-117.88374,34.90542,702.0,America/Los_Angeles,CA
9L2,EDWARDS N-AUX,-117.86312,34.99081,701.0,America/Los_Angeles,CA
NJK,EL CENTRO NAF,-115.67167,32.82917,-17.0,America/Los_Angeles,CA
EMT,EL MONTE,-118.035,34.086,90.0,America/Los_Angeles,CA
NZJ,EL TORO MCAS,-117.731,33.676,117.0,America/Los_Angeles,CA
EKA,EUREKA,-124.1603,40.8097,18.0,America/Los_Angeles,CA
L18,Fallbrook,-117.2509,33.3542,213.52832,America/Los_Angeles,CA
OAR,Fort Ord Fritzsche AAF,-121.7617,36.6815,33.46055,America/Los_Angeles,CA
FOT,Fortuna,-124.1327,40.5539,112.33614,America/Los_Angeles,CA
FAT,FRESNO AIR TERMINAL,-119.7194,36.78,100.0,America/Los_Angeles,CA
FCH,Fresno - Chandler,-119.8203,36.7321,95.9209,America/Los_Angeles,CA
FUL,FULLERTON MUNICIPAL,-117.98,33.87,29.0,America/Los_Angeles,CA
GOO,Grass Valley,-121.0031,39.224,949.5142,America/Los_Angeles,CA
HAF,Half Moon Bay,-122.49958213,37.51360071,9.366775,America/Los_Angeles,CA
HJO,Hanford,-119.62317462,36.31138955,76.36669,America/Los_Angeles,CA
HHR,HAWTHORNE MUNICIPAL,-118.33519,33.92284,19.0,America/Los_Angeles,CA
HWD,Hayward,-122.12116528,37.65882391,8.88734,America/Los_Angeles,CA
HMT,Hemet,-117.022,33.734,461.64716,America/Los_Angeles,CA
CVH,Hollister,-121.4102706,36.8933453,70.1,America/Los_Angeles,CA
IPL,IMPERIAL,-115.57874,32.83422,-15.0,America/Los_Angeles,CA
NRS,IMPERIAL BEACH/REAM,-117.11,32.56306,7.0,America/Los_Angeles,CA
IYK,INYOKERN,-117.82953,35.65874,749.0,America/Los_Angeles,CA
JAQ,Jackson,-120.7943,38.3742,511.72168,America/Los_Angeles,CA
WJF,LANCASTER/FOX FIELD,-118.21864,34.74106,715.0,America/Los_Angeles,CA
POC,LA VERNE/BRACKETT,-117.78178,34.09165,308.0,America/Los_Angeles,CA
WHP,LA / WHITEMAN,-118.41343,34.25933,306.0,America/Los_Angeles,CA
NLC,LEMOORE NAS/REEVES,-119.95208,36.33301,72.0,America/Los_Angeles,CA
LHM,Lincoln,-121.3513333,38.9091667,36.9,America/Los_Angeles,CA
LLR,Little River,-123.7537778,39.2620556,169.0,America/Los_Angeles,CA
LVK,Livermore,-121.81489621,37.6930737,117.81407,America/Los_Angeles,CA
LPC,LOMPOC (AWOS),-120.4675,34.66562,27.0,America/Los_Angeles,CA
O26,Lone Pine,-118.0493,36.5886,1124.0,America/Los_Angeles,CA
LGB,LONG BEACH AIRPORT,-118.14716,33.81179,12.0,America/Los_Angeles,CA
SLI,LOS ALAMITOS AAF,-118.052,33.79,11.0,America/Los_Angeles,CA
CQT,LOS ANGELES DOWNTOWN/USC,-118.29121,34.02354,56.0,America/Los_Angeles,CA
LAX,LOS ANGELES INTL,-118.38653,33.93816,32.0,America/Los_Angeles,CA
MAE,Madera,-120.11068665,36.98485809,76.45073,America/Los_Angeles,CA
MMH,MAMMOTH/JUNE LAKES,-118.83875,37.62406,2173.0,America/Los_Angeles,CA
RIV,MARCH AFB/RIVERSIDE,-117.25,33.9,469.0,America/Los_Angeles,CA
MYV,Marysville/Yuba County,-121.56881446,39.10202524,16.997013,America/Los_Angeles,CA
MHR,MATHER FIELD,-121.29725,38.55526,29.0,America/Los_Angeles,CA
MCE,Merced,-120.51792186,37.28603042,45.541286,America/Los_Angeles,CA
MER,MERCED/CASTLE AF,-120.56819,37.38047,57.0,America/Los_Angeles,CA
NKX,MIRAMAR NAS,-117.13661,32.86454,128.0,America/Los_Angeles,CA
MOD,MODESTO CITY/SHAM,-120.95442,37.62582,30.0,America/Los_Angeles,CA
NUQ,MOFFETT NAS/MTN VIE,-122.04902,37.40591,12.0,America/Los_Angeles,CA
MHV,MOJAVE,-118.152,35.059,849.0,America/Los_Angeles,CA
SIY,Montague/Siskiyou,-122.46820828,41.77370723,804.94635,America/Los_Angeles,CA
MRY,Monterey Peninsula,-121.84879526,36.59037195,45.859528,America/Los_Angeles,CA
MHS,Mount Shasta City,-122.317095,41.314922,1080.7744,America/Los_Angeles,CA
MWS,MOUNT WILSON,-118.06667,34.23333,1739.0,America/Los_Angeles,CA
F70,Murrieta,-117.1285,33.5742,409.44284,America/Los_Angeles,CA
APC,Napa County,-122.28040032,38.20746359,7.9653864,America/Los_Angeles,CA
EED,NEEDLES AIRPORT,-114.62328,34.76635,302.0,America/Los_Angeles,CA
3A6,NEWHALL,-118.56667,34.36667,427.0,America/Los_Angeles,CA
NZY,NORTH ISLAND NAS,-117.20981,32.69218,8.0,America/Los_Angeles,CA
DVO,Novato,-122.5561,38.1436111,1.0,America/Los_Angeles,CA
OAK,Oakland,-122.23299905,37.71779834,2.0,America/Los_Angeles,CA
L52,Oceano County,-120.6224,35.1015,5.0,America/Los_Angeles,CA
OKB,OCEANSIDE MUNICIPAL (WAS L32),-117.35,33.22,9.0,America/Los_Angeles,CA
ONT,ONTARIO INTL ARPT,-117.60119,34.056,287.0,America/Los_Angeles,CA
OVE,OROVILLE,-121.62,39.49,58.0,America/Los_Angeles,CA
OXR,OXNARD,-119.20722,34.20081,13.0,America/Los_Angeles,CA
PMD,Palmdate,-118.08455,34.62939,774.0,America/Los_Angeles,CA
GXA,Palmdate - Gray Butte,-117.670382,34.566622,923.0,America/Los_Angeles,CA
PSP,PALM SPRINGS RGNL,-116.50669,33.82967,141.0,America/Los_Angeles,CA
PAO,PALO ALTO AIRPORT,-122.11506,37.46111,2.0,America/Los_Angeles,CA
PRB,Paso Robles,-120.62912921,35.66941237,251.18954,America/Los_Angeles,CA
O69,Petaluma,-122.6053333,38.2577778,27.5,America/Los_Angeles,CA
PVF,Placerville,-120.7533333,38.7242222,788.0,America/Los_Angeles,CA
PTV,Porterville,-119.06291775,36.02731975,133.0,America/Los_Angeles,CA
NTD,PT MUGU NAWS,-119.12,34.12,2.0,America/Los_Angeles,CA
87Q,PT PIEDRAS(CG/AMOS),-121.28472,35.66556,21.0,America/Los_Angeles,CA
RNM,RAMONA AIRPORT,-116.91525,33.03917,425.0,America/Los_Angeles,CA
RBL,RED BLUFF MUNICIPAL,-122.2536,40.1519,108.0,America/Los_Angeles,CA
RDD,REDDING MUNICIPAL,-122.29339,40.509,153.0,America/Los_Angeles,CA
O32,Reedley,-119.451,36.671,118.203835,America/Los_Angeles,CA
RAL,RIVERSIDE MUNICIPAL,-117.44511,33.95189,249.0,America/Los_Angeles,CA
SAC,SACRAMENTO/EXECUTIV,-121.495,38.5069,8.0,America/Los_Angeles,CA
MCC,Sacramento McClellan,-121.4006,38.667,23.0,America/Los_Angeles,CA
SMF,SACRAMENTO METRO,-121.59078,38.69542,7.0,America/Los_Angeles,CA
SNS,Salinas,-121.60927236,36.66349133,16.144438,America/Los_Angeles,CA
CPU,San Andreas,-120.6482,38.1461,405.20996,America/Los_Angeles,CA
SBD,San Bernardino,-117.2348722,34.0953521,353.0,America/Los_Angeles,CA
SQL,SAN CARLOS AIRPORT,-122.24826,37.51192,1.0,America/Los_Angeles,CA
NUC,SAN CLEMENTE (AWOS),-118.58849,33.02275,55.0,America/Los_Angeles,CA
SDB,SANDBURG (AUT),-118.7253,34.74338,1379.0,America/Los_Angeles,CA
SDM,SAN DIEGO/BROWN FLD,-116.98,32.57,160.0,America/Los_Angeles,CA
SEE,SAN DIEGO/GILLESPIE,-116.97244,32.82622,117.0,America/Los_Angeles,CA
SAN,SAN DIEGO/LINDBERG,-117.18449,32.73392,9.0,America/Los_Angeles,CA
MYF,SAN DIEGO/MONTG,-117.13958,32.81572,124.0,America/Los_Angeles,CA
SFO,SAN FRANCISCO INTL,-122.37489,37.61897,5.0,America/Los_Angeles,CA
SJC,SAN JOSE INTL A,-121.92442,37.3594,17.0,America/Los_Angeles,CA
RHV,SAN JOSE/REID/HILLV,-121.82,37.33,41.0,America/Los_Angeles,CA
SBP,San Luis Obispo,-120.64408212,35.23809025,55.602818,America/Los_Angeles,CA
E16,San Martin,-121.5968,37.0816,86.0,America/Los_Angeles,CA
NSI,SAN NICOLAS ISLAND,-119.45817,33.23983,154.0,America/Los_Angeles,CA
SNA,SANTA ANA/JON-WAYNE,-117.86822,33.67567,16.0,America/Los_Angeles,CA
SBA,SANTA BARBARA MUNI,-119.84361,34.42611,3.0,America/Los_Angeles,CA
SMX,SANTA MARIA PUBLIC,-120.45,34.9,73.0,America/Los_Angeles,CA
SMO,SANTA MONICA MUNI,-118.44708,34.021,53.0,America/Los_Angeles,CA
STS,Santa Rosa,-122.81097563,38.50373343,31.346924,America/Los_Angeles,CA
IZA,SANTA YNEZ,-120.07556,34.60681,205.0,America/Los_Angeles,CA
O87,SHELTER COVE,-124.06667,40.01667,21.0,America/Los_Angeles,CA
TVL,SOUTH LAKE TAHOE,-119.99534,38.89388,1909.0,America/Los_Angeles,CA
SCK,STOCKTON METRO,-121.23831,37.89417,8.0,America/Los_Angeles,CA
SVE,Susanville,-120.5727,40.3757,1260.8398,America/Los_Angeles,CA
TSP,Tehachapi,-118.43922,35.135,1219.5,America/Los_Angeles,CA
TRM,THERMAL AIRPORT,-116.15967,33.62667,-37.0,America/Los_Angeles,CA
TOA,TORRANCE MUNICIPAL,-118.33961,33.80339,31.0,America/Los_Angeles,CA
TCY,Tracy,-121.441575,37.6888959,56.52399,America/Los_Angeles,CA
SUU,TRAVIS AFB/FAIRFLD,-121.9275,38.26267,19.0,America/Los_Angeles,CA
O86,Trinity Center,-122.6937,40.9828,729.63513,America/Los_Angeles,CA
TRK,TRUCKEE-TAHOE,-120.13956,39.32004,1798.0,America/Los_Angeles,CA
NXP,TWENTYNINE PALMS,-116.16217,34.29617,626.0,America/Los_Angeles,CA
UKI,Ukiah,-123.2008,39.1258,184.98428,America/Los_Angeles,CA
EDU,University,-121.7865,38.5315,21.0,America/Los_Angeles,CA
BAN,Usmc Mtn Warfare Tra,-119.52,38.36361,2067.0,America/Los_Angeles,CA
VCB,VACAVILLE (WAS O45),-121.9575,38.3775,34.0,America/Los_Angeles,CA
VBG,VANDENBERG AFB,-120.57683,34.72967,112.0,America/Los_Angeles,CA
XVW,VANDENBERG RANGE,-120.57833,34.7275,100.0,America/Los_Angeles,CA
VGN,Vandenberg Space Force North,-120.5996,34.84947,34.0,America/Los_Angeles,CA
TQS,Vandenberg Space Force South,-120.61607777,34.63601666,92.0,America/Los_Angeles,CA
VNY,VAN NUYS AIRPORT,-118.48917,34.20972,244.0,America/Los_Angeles,CA
VCV,VICTORVILLE,-117.383,34.59747,876.0,America/Los_Angeles,CA
VIS,VISALIA MUNI (AWOS),-119.39289,36.31867,89.0,America/Los_Angeles,CA
WVI,Watsonville,-121.78998,36.93936,49.7,America/Los_Angeles,CA
O54,Weaverville,-122.9223,40.7473,716.0,America/Los_Angeles,CA
DWA,Yolo County,-121.8569,38.5794,27.258173,America/Los_Angeles,CA
AFF,AIR FORCE ACADEMY,-104.81283,38.96972,2003.0,America/Denver,CO
AKO,AKRON/WASHINGTON CO,-103.22203,40.17563,1431.0,America/Denver,CO
ALS,ALAMOSA MUNI(AWOS),-105.86139,37.43889,2299.0,America/Denver,CO
ASE,ASPEN/SARDY FIELD,-106.86886,39.22317,2382.0,America/Denver,CO
0CO,Berthoud Pass,-105.763895,39.7938758,3792.0,America/Denver,CO
BDU,Boulder,-105.2258217,40.0394297,1612.0,America/Denver,CO
BJC,BROOMFIELD/JEFFCO,-105.11719,39.90881,1724.0,America/Denver,CO
BKF,BUCKLEY ANGB/DENVER,-104.75167,39.70167,1726.0,America/Denver,CO
AEJ,BUENA VISTA,-106.12069,38.81416,2422.0,America/Denver,CO
ITR,BURLINGTON,-102.28539,39.2425,1285.0,America/Denver,CO
1V6,Canon City,-105.1058,38.428,1645.1505,America/Denver,CO
CWN,Cheyenne Mountain,-104.85,38.75,2227.647,America/Denver,CO
CFO,Colorado Air and Space,-104.5376,39.7841,1674.3636,America/Denver,CO
COS,COLORADO SPRINGS,-104.70078,38.80581,1881.0,America/Denver,CO
CRV,CORONA PASS (CDOT),-105.589,40.055,3538.0,America/Denver,CO
CEZ,CORTEZ/MONTEZUMA CO,-108.62806,37.303,1803.0,America/Denver,CO
7BM,COTTONWOOD PASS,-106.21806,38.7825,2995.0,America/Denver,CO
CAG,Craig - Moffat,-107.52165,40.49522,1915.0,America/Denver,CO
C24,Creede,-106.92988,37.822166,2635.0,America/Denver,CO
C99,Dakota Hills,-105.55333333333,39.868888888889,3319.951,America/Denver,CO
RCV,Del Norte,-106.352,37.7138,2411.7869,America/Denver,CO
AJZ,Delta,-108.0636111,38.7864167,1572.5869,America/Denver,CO
APA,DENVER/CENTENNIAL,-104.85,39.57,1793.0,America/Denver,CO
DEN,DENVER INTNL ARPT,-104.6575,39.8328,1656.0,America/Denver,CO
DRO,DURANGO/LA PLATA CO,-107.75377,37.15152,2038.0,America/Denver,CO
EGE,EAGLE CO. REGIONAL,-106.91769,39.64256,1993.0,America/Denver,CO
ABH,ELLICOTT-B AFA,-104.3083,38.7578,1840.0,America/Denver,CO
EIK,Erie,-105.047975,40.010225,1563.6,America/Denver,CO
